num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,zona_ciudad,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
240,2021,11,12,3,2,1,1,9,901,99,99,1,18,2,2,4,1,4,32,1,9999,99,1,2,1
241,2021,11,12,3,2,1,1,9,901,99,99,2,33,5,5,7,1,4,76,3,2020,6,1,2,1
242,2021,11,12,3,2,1,1,16,1607,99,99,2,10,1,1,3,2,3,69,5,9999,99,2,2,1
243,2021,11,12,3,2,1,1,16,1607,99,99,2,48,8,8,10,1,3,69,5,9999,99,2,2,1
244,2021,11,12,3,2,1,1,16,1607,99,99,1,54,9,9,11,1,3,69,5,9999,99,2,2,1
245,2021,11,12,3,2,1,1,16,1607,99,99,1,35,6,6,8,1,3,69,5,9999,99,2,2,1
246,2021,11,12,3,2,1,1,16,1607,99,99,2,23,3,3,5,1,3,69,5,9999,99,2,2,1
247,2021,11,12,3,2,1,1,16,1607,99,99,2,41,7,7,9,1,3,69,5,9999,99,2,2,1
248,2021,11,12,3,2,1,1,16,1607,99,99,2,5,1,1,2,2,3,69,5,9999,99,2,2,1
249,2021,11,12,3,2,1,1,16,1607,99,99,2,40,7,7,9,1,3,69,5,9999,99,2,2,1
250,2021,11,12,3,2,1,1,16,1607,99,99,2,40,7,7,9,1,3,69,5,9999,99,2,2,1
251,2021,11,12,3,2,1,1,16,1607,99,99,1,15,2,2,4,2,3,69,5,9999,99,2,2,1
252,2021,11,12,3,2,1,1,16,1607,99,99,2,32,5,5,7,1,3,69,5,9999,99,2,2,1
253,2021,11,12,3,2,1,1,16,1607,99,99,1,13,1,1,3,2,3,69,5,9999,99,2,2,1
254,2021,11,12,3,2,1,1,16,1607,99,99,1,35,6,6,8,1,3,69,5,9999,99,2,2,1
255,2021,11,21,4,3,1,1,2,207,99,99,1,22,3,3,5,1,4,67,1,9999,99,1,1,2
256,2021,11,17,3,2,1,1,14,1412,99,99,1,45,8,8,10,1,3,48,3,2014,5,1,2,2
257,2021,11,17,3,2,1,1,14,1412,99,99,1,39,6,6,8,1,4,67,1,2013,5,1,2,2
258,2021,11,6,2,1,1,1,3,314,99,99,1,37,6,6,8,1,4,67,1,2007,4,1,2,1
259,2021,12,9,2,1,1,2,1,101,1,1,1,26,4,4,6,1,4,87,2,2019,5,1,2,1
260,2021,12,10,2,1,1,2,1,101,3,3,2,28,4,4,6,1,4,76,2,9999,99,6,2,2
261,2021,12,18,4,3,1,2,1,101,11,11,1,30,5,5,7,1,4,25,1,2018,5,1,2,1
262,2021,12,21,4,3,1,2,1,101,7,7,1,26,4,4,6,1,4,999,99,9999,99,1,2,1
263,2021,12,12,3,2,1,2,1,116,1,99,2,999,16,12,18,9,4,32,4,9999,99,1,2,1
264,2021,12,18,4,3,1,2,5,503,99,99,1,21,3,3,5,1,4,999,99,9999,99,1,2,1
265,2021,12,21,4,3,1,2,6,602,99,99,1,21,3,3,5,1,4,2,5,9999,99,1,2,1
266,2021,12,20,4,3,1,2,10,1001,99,99,1,42,7,7,9,1,1,69,6,1995,3,2,2,1
267,2021,12,20,4,3,1,2,10,1001,99,99,1,43,7,7,9,1,1,69,6,1995,3,2,2,1
268,2021,12,23,4,3,1,2,11,1108,99,99,1,999,16,12,18,9,4,67,5,9999,99,2,2,1
269,2021,12,17,3,2,1,2,13,1328,99,99,1,45,8,8,10,1,3,69,2,9999,99,2,1,2
270,2021,12,17,3,2,1,2,13,1328,99,99,1,60,11,11,13,1,3,69,2,9999,99,2,1,2
271,2021,12,17,3,2,1,2,13,1328,99,99,1,54,9,9,11,1,3,69,2,9999,99,2,2,1
272,2021,12,17,3,2,1,2,13,1328,99,99,2,65,12,11,14,1,3,69,2,9999,99,2,2,1
273,2021,12,11,2,1,1,2,16,1609,99,99,1,32,5,5,7,1,4,3,5,2020,6,1,2,2
274,2021,12,11,2,1,1,2,16,1609,99,99,1,49,8,8,10,1,4,3,5,2020,6,1,2,1
275,2021,12,21,4,3,1,2,17,1703,99,99,2,50,9,9,11,1,14,999,99,9999,99,1,2,2
276,2021,12,21,4,3,1,2,17,1703,99,99,2,20,3,3,5,1,14,999,99,9999,99,1,2,2
277,2021,12,15,3,2,1,2,4,409,99,99,1,14,1,1,3,2,4,999,99,9999,99,1,2,1
278,2021,12,15,3,2,1,2,4,409,99,99,2,16,2,2,4,2,4,999,99,9999,99,1,2,1
279,2021,13,16,3,2,1,3,1,101,1,1,2,27,4,4,6,1,4,6,5,2016,5,1,2,1
280,2021,13,12,3,2,1,3,1,101,25,25,2,40,7,7,9,1,6,30,2,2009,4,2,1,2
281,2021,13,22,4,3,1,3,1,101,6,6,1,999,16,12,18,9,4,999,99,9999,99,1,2,2
282,2021,13,22,4,3,1,3,1,101,6,6,1,999,16,12,18,9,4,999,99,9999,99,1,2,2
283,2021,13,7,2,1,1,3,1,114,99,99,2,37,6,6,8,1,4,6,1,2020,6,1,2,1
284,2021,13,20,4,3,1,3,1,116,1,99,1,13,1,1,3,2,4,67,4,9999,99,1,2,2
285,2021,13,20,4,3,1,3,1,116,1,99,1,16,2,2,4,2,4,67,4,9999,99,1,2,2
286,2021,13,7,2,1,1,3,1,108,7,99,2,34,5,5,7,1,14,999,99,9999,99,6,2,1
287,2021,13,6,2,1,1,3,9,916,99,99,1,52,9,9,11,1,4,67,1,9999,99,1,2,1
288,2021,13,0,1,1,1,3,2,204,99,99,1,47,8,8,10,1,1,28,2,2016,5,1,2,1
289,2021,13,7,2,1,1,3,17,1710,99,99,1,22,3,3,5,1,4,999,99,9999,99,6,2,1
290,2021,13,0,1,1,1,3,14,1401,99,99,1,31,5,5,7,1,4,190,3,9999,99,1,2,1
291,2021,13,0,1,1,1,3,14,1401,99,99,1,999,16,12,18,9,4,190,3,9999,99,1,2,1
292,2021,14,11,2,1,1,4,1,101,6,6,1,27,4,4,6,1,4,32,1,2018,5,1,2,1
293,2021,14,12,3,2,1,4,22,2217,99,99,1,35,6,6,8,1,2,27,2,9999,99,1,2,1
294,2021,14,12,3,2,1,4,22,2217,99,99,1,22,3,3,5,1,4,6,9,9999,99,1,2,1
295,2021,14,0,1,1,1,4,10,1001,2,99,1,47,8,8,10,1,4,27,5,9999,99,1,2,1
296,2021,14,0,1,1,1,4,10,1001,2,99,1,999,16,12,18,9,4,27,5,9999,99,1,2,1
297,2021,14,23,4,3,1,4,10,1015,99,99,1,30,5,5,7,1,4,999,5,9999,99,1,2,1
298,2021,14,21,4,3,1,4,12,1215,99,99,1,999,16,12,18,9,4,27,99,9999,99,1,2,1
299,2021,14,23,4,3,1,4,2,203,99,99,1,28,4,4,6,1,4,32,1,9999,99,1,2,1
300,2021,14,23,4,3,1,4,2,203,99,99,1,21,3,3,5,1,4,32,1,9999,99,1,2,1
301,2021,14,1,1,1,1,4,18,1801,99,99,1,31,5,5,7,1,1,69,11,2003,4,1,2,1
302,2021,15,15,3,2,1,5,1,101,3,3,1,47,8,8,10,1,18,999,99,9999,99,1,2,1
303,2021,15,15,3,2,1,5,1,102,99,99,2,27,4,4,6,1,1,48,4,2012,5,1,2,1
304,2021,15,15,3,2,1,5,1,102,99,99,1,24,3,3,5,1,1,48,4,2012,5,1,2,1
305,2021,15,20,4,3,1,5,1,101,7,7,2,36,6,6,8,1,14,999,99,9999,99,1,2,1
306,2021,15,20,4,3,1,5,1,101,7,7,2,28,4,4,6,1,14,999,99,9999,99,1,2,1
307,2021,15,20,4,3,1,5,1,101,7,7,2,28,4,4,6,1,14,999,99,9999,99,1,2,1
308,2021,15,20,4,3,1,5,1,101,7,7,1,30,5,5,7,1,14,999,99,9999,99,1,2,1
309,2021,15,7,2,1,1,5,1,115,2,99,1,31,5,5,7,1,4,27,5,9999,99,1,2,1
310,2021,15,7,2,1,1,5,1,115,2,99,1,31,5,5,7,1,4,27,5,9999,99,1,2,1
311,2021,15,19,4,3,1,5,22,2202,99,99,1,26,4,4,6,1,4,64,1,9999,99,1,1,2
312,2021,15,11,2,1,1,5,20,2008,99,99,2,25,4,4,6,1,4,999,99,9999,99,1,1,2
313,2021,15,20,4,3,1,5,5,508,99,99,1,31,5,5,7,1,4,6,3,9999,99,1,1,2
314,2021,15,23,4,3,1,5,6,602,99,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
315,2021,15,23,4,3,1,5,6,602,99,99,1,44,7,7,9,1,4,999,99,9999,99,1,2,1
316,2021,15,11,2,1,1,5,10,1021,99,99,1,33,5,5,7,1,4,27,5,2019,5,1,2,1
317,2021,15,17,3,2,1,5,11,1107,99,99,1,22,3,3,5,1,4,6,5,2011,5,1,2,1
318,2021,15,16,3,2,1,5,9,920,99,99,1,28,4,4,6,1,4,999,5,9999,99,1,2,1
319,2021,15,19,4,3,1,5,2,207,99,99,1,999,16,12,18,9,2,27,99,9999,99,1,1,2
320,2021,16,21,4,3,1,6,1,101,18,18,1,24,3,3,5,1,4,999,99,9999,99,1,2,1
321,2021,16,6,2,1,1,6,1,101,13,13,1,27,4,4,6,1,4,6,9,9999,99,1,1,2
322,2021,16,7,2,1,1,6,1,115,99,99,1,27,4,4,6,1,4,67,5,9999,99,1,2,1
323,2021,16,20,4,3,1,6,1,108,3,99,2,28,4,4,6,1,4,67,1,2018,5,1,2,1
324,2021,16,3,1,1,1,6,5,510,99,99,1,29,4,4,6,1,4,27,5,9999,99,1,1,2
325,2021,16,9,2,1,1,6,5,501,99,99,1,27,4,4,6,1,4,64,9,9999,99,1,1,2
326,2021,16,11,2,1,1,6,10,1001,1,99,1,999,16,12,18,9,4,190,5,9999,99,1,2,1
327,2021,16,16,3,2,1,6,10,1021,99,99,1,999,16,12,18,9,4,6,5,9999,99,1,1,2
328,2021,16,20,4,3,1,6,11,1102,99,99,2,21,3,3,5,1,1,999,15,9999,99,1,2,1
329,2021,16,7,2,1,1,6,9,920,99,99,1,23,3,3,5,1,4,67,2,9999,99,1,2,1
330,2021,16,20,4,3,1,6,13,1301,7,99,1,60,11,11,13,1,4,32,5,9999,99,1,1,2
331,2021,16,20,4,3,1,6,13,1301,7,99,1,28,4,4,6,1,4,32,99,9999,99,1,2,2
332,2021,16,23,4,3,1,6,8,801,99,99,1,21,3,3,5,1,1,27,99,9999,99,7,1,2
333,2021,16,1,1,1,1,6,2,207,99,99,1,24,3,3,5,1,4,6,1,9999,99,2,1,2
334,2021,17,7,2,1,1,7,1,101,1,1,1,25,4,4,6,1,4,27,5,1997,3,1,2,1
335,2021,17,7,2,1,1,7,1,101,1,1,2,40,7,7,9,1,4,27,5,1997,3,1,2,1
336,2021,17,0,1,1,1,7,1,101,18,18,2,999,16,12,18,9,4,20,5,2014,5,1,2,1
337,2021,17,14,3,2,1,7,1,101,17,17,1,23,3,3,5,1,4,2,99,9999,99,1,2,1
338,2021,17,1,1,1,1,7,1,101,13,13,1,22,3,3,5,1,5,27,5,1997,3,1,2,1
339,2021,17,1,1,1,1,7,1,101,13,13,1,999,16,12,18,9,5,27,5,1997,3,1,1,2
340,2021,17,0,1,1,1,7,1,101,11,11,1,32,5,5,7,1,4,32,5,9999,99,1,1,2
341,2021,17,18,4,3,1,7,1,101,7,7,1,54,9,9,11,1,4,18,3,9999,99,1,2,1
342,2021,17,18,4,3,1,7,1,101,7,7,1,27,4,4,6,1,4,18,3,9999,99,1,2,1
343,2021,17,23,4,3,1,7,1,117,12,99,1,30,5,5,7,1,1,27,4,9999,99,2,2,2
344,2021,17,23,4,3,1,7,1,117,12,99,2,30,5,5,7,1,1,27,4,9999,99,2,2,1
345,2021,17,23,4,3,1,7,1,117,12,99,1,29,4,4,6,1,1,27,4,9999,99,2,2,2
346,2021,17,23,4,3,1,7,1,117,12,99,1,24,3,3,5,1,1,27,4,9999,99,2,2,2
347,2021,17,18,4,3,1,7,1,115,3,99,1,20,3,3,5,1,4,6,5,2020,6,1,2,1
348,2021,17,18,4,3,1,7,1,115,3,99,1,20,3,3,5,1,4,6,5,2020,6,1,2,1
349,2021,17,15,3,2,1,7,5,509,99,99,1,34,5,5,7,1,4,67,1,2016,5,1,2,1
350,2021,17,15,3,2,1,7,5,509,99,99,2,33,5,5,7,1,4,67,1,2016,5,1,2,1
351,2021,17,16,3,2,1,7,6,613,99,99,1,40,7,7,9,1,4,76,2,9999,99,1,1,2
352,2021,17,17,3,2,1,7,6,609,99,99,2,34,5,5,7,1,4,67,1,9999,99,8,2,1
353,2021,17,23,4,3,1,7,12,1217,99,99,1,87,15,11,17,1,1,10,5,9999,99,1,2,1
354,2021,17,19,4,3,1,7,15,1503,1,99,1,14,1,1,3,2,3,69,3,1990,3,2,2,2
355,2021,17,23,4,3,1,7,14,1412,99,99,1,17,2,2,4,2,4,999,5,9999,99,1,2,1
356,2021,17,23,4,3,1,7,14,1412,99,99,1,28,4,4,6,1,4,999,5,9999,99,1,2,1
357,2021,17,21,4,3,1,7,3,304,99,99,1,23,3,3,5,1,4,999,99,9999,99,1,1,2
358,2021,18,22,4,3,1,1,1,101,1,1,1,999,16,12,18,9,1,69,9,1988,2,1,2,1
359,2021,18,2,1,1,1,1,1,101,18,18,1,26,4,4,6,1,4,32,1,2009,4,1,1,2
360,2021,18,14,3,2,1,1,1,101,11,11,1,999,16,12,18,9,4,27,1,2019,5,6,1,2
361,2021,18,19,4,3,1,1,1,101,11,11,1,39,6,6,8,1,4,67,1,2021,6,1,2,1
362,2021,18,22,4,3,1,1,1,101,7,7,2,28,4,4,6,1,4,76,5,9999,99,2,1,2
363,2021,18,22,4,3,1,1,1,101,7,7,1,27,4,4,6,1,4,76,5,9999,99,2,2,1
364,2021,18,18,4,3,1,1,1,108,6,99,1,24,3,3,5,1,4,27,3,2008,4,1,1,2
365,2021,18,17,3,2,1,1,22,2201,99,99,1,26,4,4,6,1,4,141,5,9999,99,2,1,2
366,2021,18,17,3,2,1,1,22,2201,99,99,1,21,3,3,5,1,4,141,5,9999,99,2,2,1
367,2021,18,21,4,3,1,1,5,502,99,99,1,39,6,6,8,1,4,999,99,9999,99,1,2,1
368,2021,18,1,1,1,1,1,6,602,99,99,1,40,7,7,9,1,4,64,99,9999,99,6,2,1
369,2021,18,1,1,1,1,1,6,602,99,99,1,25,4,4,6,1,4,64,99,9999,99,6,2,1
370,2021,18,18,4,3,1,1,6,601,99,99,1,39,6,6,8,1,4,54,5,9999,99,1,2,1
371,2021,18,21,4,3,1,1,6,608,99,99,1,999,16,12,18,9,6,999,99,9999,99,7,1,2
372,2021,18,21,4,3,1,1,6,608,99,99,1,999,16,12,18,9,6,999,99,9999,99,7,1,2
373,2021,18,19,4,3,1,1,16,1602,99,99,1,25,4,4,6,1,4,67,5,9999,99,1,1,2
374,2021,19,18,4,3,1,2,1,105,99,99,2,23,3,3,5,1,3,69,11,1993,3,7,2,1
375,2021,19,18,4,3,1,2,1,105,99,99,2,29,4,4,6,1,3,69,11,1993,3,7,2,1
376,2021,19,18,4,3,1,2,1,105,99,99,1,12,1,1,3,2,3,69,11,1993,3,7,2,1
377,2021,19,18,4,3,1,2,1,105,99,99,1,23,3,3,5,1,3,69,11,1993,3,7,2,1
378,2021,19,23,4,3,1,2,1,101,13,13,1,26,4,4,6,1,4,25,17,9999,99,1,2,1
379,2021,19,12,3,2,1,2,1,101,7,7,1,4,1,1,1,2,4,6,5,2016,5,1,2,1
380,2021,19,13,3,2,1,2,4,406,99,99,2,76,14,11,16,1,12,999,11,2011,5,3,2,1
381,2021,19,13,3,2,1,2,4,406,99,99,2,10,1,1,3,2,12,999,11,2011,5,3,2,1
382,2021,19,13,3,2,1,2,4,406,99,99,2,46,8,8,10,1,12,999,11,2011,5,3,2,1
383,2021,19,23,4,3,1,2,3,301,99,99,2,20,3,3,5,1,4,999,5,9999,99,1,2,1
384,2021,20,22,4,3,1,3,1,101,11,11,1,27,4,4,6,1,4,2,5,9999,99,6,2,1
385,2021,20,14,3,2,1,3,1,108,11,99,1,38,6,6,8,1,4,18,99,2018,5,1,2,1
386,2021,20,1,1,1,1,3,1,115,99,99,1,40,7,7,9,1,4,999,1,9999,99,1,1,2
387,2021,20,11,2,1,1,3,1,115,99,99,1,999,16,12,18,9,5,30,2,1999,3,3,2,2
388,2021,20,22,4,3,1,3,4,401,99,99,1,32,5,5,7,1,4,32,1,9999,99,1,2,1
389,2021,20,21,4,3,1,3,5,502,99,99,1,18,2,2,4,1,4,67,5,9999,99,1,2,1
390,2021,20,6,2,1,1,3,5,504,99,99,1,24,3,3,5,1,4,6,1,9999,99,2,2,1
391,2021,20,18,4,3,1,3,7,713,99,99,1,62,11,11,13,1,4,999,99,9999,99,6,1,2
392,2021,20,11,2,1,1,3,10,1010,99,99,1,14,1,1,3,2,4,32,3,9999,99,1,2,1
393,2021,20,11,2,1,1,3,10,1010,99,99,1,10,1,1,3,2,4,32,3,9999,99,1,2,1
394,2021,20,19,4,3,1,3,11,1102,99,99,1,30,5,5,7,1,4,18,5,9999,99,1,1,2
395,2021,20,19,4,3,1,3,11,1102,99,99,1,25,4,4,6,1,4,18,5,9999,99,1,1,2
396,2021,20,19,4,3,1,3,13,1301,99,99,1,17,2,2,4,2,4,999,99,9999,99,1,2,1
397,2021,20,0,1,1,1,3,16,1602,99,99,2,0,1,1,1,2,1,56,4,1998,3,1,2,1
398,2021,20,18,4,3,1,3,19,1902,99,99,2,999,16,12,18,9,2,69,4,9999,99,3,2,1
399,2021,20,18,4,3,1,3,19,1902,99,99,1,999,16,12,18,9,2,69,4,9999,99,3,2,1
400,2021,20,17,3,2,1,3,20,2007,99,99,1,21,3,3,5,1,4,18,1,9999,99,1,2,1
401,2021,20,17,3,2,1,3,20,2007,99,99,1,31,5,5,7,1,4,67,1,2020,6,1,2,1
402,2021,21,12,3,2,1,4,1,101,1,1,1,27,4,4,6,1,4,6,5,9999,99,1,2,1
403,2021,21,6,2,1,1,4,1,101,17,17,1,32,5,5,7,1,4,67,1,2007,4,1,2,1
404,2021,21,8,2,1,1,4,1,101,13,13,2,39,6,6,8,1,4,67,3,2007,4,1,2,1
405,2021,21,21,4,3,1,4,1,113,99,99,1,65,12,11,14,1,4,6,3,2008,4,1,2,1
406,2021,21,19,4,3,1,4,1,101,7,7,1,20,3,3,5,1,4,18,5,9999,99,1,2,1
407,2021,21,5,1,1,1,4,1,115,4,99,1,24,3,3,5,1,4,999,99,9999,99,2,2,1
408,2021,21,14,3,2,1,4,1,117,7,99,1,28,4,4,6,1,4,27,7,9999,99,1,2,1
409,2021,21,17,3,2,1,4,1,115,3,99,1,15,2,2,4,2,4,6,1,2013,5,1,2,1
410,2021,21,20,4,3,1,4,1,115,6,99,1,23,3,3,5,1,4,2,5,9999,99,1,2,1
411,2021,21,21,4,3,1,4,1,116,99,99,1,18,2,2,4,1,4,999,99,9999,99,1,2,1
412,2021,21,21,4,3,1,4,1,116,99,99,2,25,4,4,6,1,4,54,5,2012,5,1,2,1
413,2021,21,21,4,3,1,4,1,116,99,99,1,18,2,2,4,1,4,87,14,9999,99,1,2,1
414,2021,21,17,3,2,1,4,22,2217,99,99,1,19,2,2,4,1,4,32,5,9999,99,1,2,1
415,2021,21,17,3,2,1,4,22,2217,99,99,1,18,2,2,4,1,4,32,5,9999,99,1,2,1
416,2021,21,17,3,2,1,4,22,2217,99,99,2,22,3,3,5,1,4,32,5,9999,99,1,2,1
417,2021,21,17,3,2,1,4,22,2217,99,99,1,27,4,4,6,1,4,18,1,9999,99,1,1,2
418,2021,21,21,4,3,1,4,22,2205,99,99,1,999,16,12,18,9,4,18,1,9999,99,1,2,1
419,2021,21,10,2,1,1,4,6,602,99,99,1,25,4,4,6,1,4,2,3,9999,99,1,1,2
420,2021,21,16,3,2,1,4,6,614,99,99,1,27,4,4,6,1,4,6,5,9999,99,6,1,2
421,2021,21,16,3,2,1,4,6,614,99,99,1,19,2,2,4,1,4,6,5,9999,99,6,2,1
422,2021,21,21,4,3,1,4,13,1301,1,99,1,22,3,3,5,1,4,32,5,9999,99,1,2,1
423,2021,21,18,4,3,1,4,17,1711,99,99,1,19,2,2,4,1,4,999,99,9999,99,1,2,1
424,2021,22,10,2,1,1,5,1,105,99,99,1,15,2,2,4,2,4,2,1,2017,5,1,2,1
425,2021,22,21,4,3,1,5,1,101,24,24,1,30,5,5,7,1,4,6,1,2014,5,1,2,1
426,2021,22,21,4,3,1,5,1,101,17,17,2,999,16,12,18,9,4,3,1,9999,99,1,2,1
427,2021,22,12,3,2,1,5,1,101,10,10,1,21,3,3,5,1,4,2,9,9999,99,1,2,1
428,2021,22,20,4,3,1,5,1,113,99,99,1,42,7,7,9,1,4,5,1,2019,5,1,2,1
429,2021,22,20,4,3,1,5,1,113,99,99,2,34,5,5,7,1,4,5,1,2019,5,1,2,1
430,2021,22,22,4,3,1,5,1,115,1,99,1,37,6,6,8,1,1,27,6,9999,99,3,2,1
431,2021,22,22,4,3,1,5,1,115,1,99,2,33,5,5,7,1,1,27,6,9999,99,3,2,1
432,2021,22,17,3,2,1,5,1,101,19,19,1,25,4,4,6,1,4,3,14,9999,99,1,2,1
433,2021,22,17,3,2,1,5,1,101,19,19,1,20,3,3,5,1,4,3,14,9999,99,1,2,1
434,2021,22,7,2,1,1,5,1,110,99,99,1,22,3,3,5,1,4,999,99,9999,99,1,2,2
435,2021,22,7,2,1,1,5,1,110,99,99,2,24,3,3,5,1,4,999,99,9999,99,1,2,1
436,2021,22,10,2,1,1,5,19,1903,99,99,1,30,5,5,7,1,14,6,1,2002,4,1,2,1
437,2021,22,10,2,1,1,5,19,1903,99,99,2,29,4,4,6,1,14,6,1,2002,4,1,2,2
438,2021,22,10,2,1,1,5,19,1903,99,99,2,35,6,6,8,1,14,6,1,2002,4,1,2,2
439,2021,22,21,4,3,1,5,19,1904,99,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
440,2021,22,20,4,3,1,5,13,1304,99,99,2,21,3,3,5,1,1,999,6,9999,99,1,2,1
441,2021,22,18,4,3,1,5,2,201,99,99,1,24,3,3,5,1,4,32,1,9999,99,1,2,1
442,2021,22,18,4,3,1,5,2,201,99,99,1,64,11,11,13,1,4,32,1,9999,99,1,2,1
443,2021,22,18,4,3,1,5,2,201,99,99,1,71,13,11,15,1,4,32,1,9999,99,1,2,1
444,2021,22,16,3,2,1,5,18,1805,99,99,1,999,16,12,18,9,3,69,1,1986,2,2,1,2
445,2021,22,13,3,2,1,5,4,416,99,99,1,20,3,3,5,1,4,76,3,9999,99,1,2,1
446,2021,22,23,4,3,1,5,15,1504,99,99,1,24,3,3,5,1,4,67,99,9999,99,6,2,1
447,2021,23,11,2,1,1,6,1,101,7,7,1,35,6,6,8,1,4,67,3,2016,5,1,2,1
448,2021,23,9,2,1,1,6,1,115,12,99,1,27,4,4,6,1,4,999,99,9999,99,1,1,2
449,2021,23,20,4,3,1,6,1,101,12,12,1,999,16,12,18,9,4,67,2,2020,6,1,2,1
450,2021,23,20,4,3,1,6,1,101,12,12,1,999,16,12,18,9,4,67,2,2020,6,1,2,1
451,2021,23,7,2,1,1,6,1,116,99,99,1,26,4,4,6,1,4,32,5,2018,5,1,2,1
452,2021,23,20,4,3,1,6,1,117,7,99,2,35,6,6,8,1,4,6,1,9999,99,1,2,1
453,2021,23,23,4,3,1,6,1,114,99,99,2,56,10,10,12,1,4,32,1,9999,99,1,2,2
454,2021,23,23,4,3,1,6,1,114,99,99,1,34,5,5,7,1,4,64,11,9999,99,1,2,2
455,2021,23,21,4,3,1,6,1,108,7,99,1,23,3,3,5,1,4,32,1,2017,5,1,2,1
456,2021,23,22,4,3,1,6,1,110,99,99,1,25,4,4,6,1,4,999,1,9999,99,1,2,1
457,2021,23,21,4,3,1,6,22,2204,99,99,1,33,5,5,7,1,4,54,3,9999,99,1,1,2
458,2021,23,18,4,3,1,6,19,1904,99,99,1,44,7,7,9,1,6,30,2,2005,4,1,2,1
459,2021,23,14,3,2,1,6,5,509,99,99,2,52,9,9,11,1,1,56,11,9999,99,1,2,1
460,2021,23,7,2,1,1,6,5,501,99,99,1,25,4,4,6,1,4,999,99,9999,99,1,1,2
461,2021,23,20,4,3,1,6,6,614,99,99,1,70,13,11,15,1,4,999,99,9999,99,6,1,2
462,2021,23,19,4,3,1,6,10,1002,99,99,1,28,4,4,6,1,4,999,99,9999,99,1,2,1
463,2021,23,23,4,3,1,6,10,1001,99,99,1,27,4,4,6,1,4,2,1,9999,99,1,2,1
464,2021,23,16,3,2,1,6,11,1101,99,99,1,40,7,7,9,1,4,27,6,9999,99,6,2,2
465,2021,23,6,2,1,1,6,16,1613,99,99,2,12,1,1,3,2,7,999,4,2018,5,1,2,1
466,2021,23,6,2,1,1,6,16,1613,99,99,1,21,3,3,5,1,7,999,4,2018,5,1,2,1
467,2021,23,6,2,1,1,6,16,1613,99,99,2,43,7,7,9,1,7,999,4,2018,5,1,2,1
468,2021,23,6,2,1,1,6,16,1613,99,99,1,18,2,2,4,1,7,999,4,2018,5,1,1,2
469,2021,23,16,3,2,1,6,2,208,99,99,1,42,7,7,9,1,4,999,99,9999,99,1,2,1
470,2021,23,16,3,2,1,6,2,208,99,99,2,15,2,2,4,2,4,999,99,9999,99,1,2,1
471,2021,23,23,4,3,1,6,18,1801,99,99,1,32,5,5,7,1,4,6,3,2005,4,1,2,2
472,2021,23,23,4,3,1,6,18,1801,99,99,2,30,5,5,7,1,4,6,3,2005,4,1,2,2
473,2021,23,23,4,3,1,6,18,1801,99,99,1,33,5,5,7,1,4,3,1,2017,5,1,2,2
474,2021,23,12,3,2,1,6,14,1401,1,99,1,32,5,5,7,1,4,6,1,2005,4,1,2,1
475,2021,23,1,1,1,1,6,3,312,99,99,2,23,3,3,5,1,1,74,9,9999,99,1,2,1
476,2021,23,1,1,1,1,6,3,312,99,99,1,23,3,3,5,1,1,56,2,9999,99,1,2,2
477,2021,23,1,1,1,1,6,3,312,99,99,1,25,4,4,6,1,1,69,2,2020,6,1,2,2
478,2021,23,20,4,3,1,6,3,312,99,99,1,999,16,12,18,9,4,27,7,2019,5,1,2,1
479,2021,23,18,4,3,1,6,3,307,99,99,1,60,11,11,13,1,4,27,1,2011,5,1,1,2
480,2021,24,9,2,1,1,7,1,101,1,1,1,999,16,12,18,9,3,73,11,2005,4,1,2,1
481,2021,24,13,3,2,1,7,1,101,3,3,2,7,1,1,2,2,4,27,5,2005,4,1,1,2
482,2021,24,13,3,2,1,7,1,101,3,3,2,4,1,1,1,2,4,27,5,2005,4,1,2,1
483,2021,24,13,3,2,1,7,1,101,3,3,2,22,3,3,5,1,4,27,5,2005,4,1,2,1
484,2021,24,18,4,3,1,7,1,101,17,17,1,20,3,3,5,1,4,999,99,9999,99,1,2,1
485,2021,24,18,4,3,1,7,1,101,17,17,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
486,2021,24,20,4,3,1,7,1,113,99,99,1,23,3,3,5,1,4,38,5,9999,99,6,1,2
487,2021,24,9,2,1,1,7,1,101,12,12,1,24,3,3,5,1,4,100,5,9999,99,1,2,1
488,2021,24,11,2,1,1,7,1,101,12,12,1,999,16,12,18,9,4,25,1,2018,5,1,2,1
489,2021,24,19,4,3,1,7,1,101,12,12,1,25,4,4,6,1,4,999,5,9999,99,6,2,1
490,2021,24,19,4,3,1,7,1,101,12,12,1,23,3,3,5,1,4,999,5,9999,99,6,2,1
491,2021,24,13,3,2,1,7,1,114,99,99,1,999,16,12,18,9,4,999,99,9999,99,1,2,1
492,2021,24,13,3,2,1,7,1,114,99,99,2,23,3,3,5,1,4,999,99,9999,99,1,2,2
493,2021,24,13,3,2,1,7,1,114,99,99,1,20,3,3,5,1,4,999,99,9999,99,1,2,2
